threshold,mask_length,sensitivity_mean,sensitivity_ci_lower,sensitivity_ci_upper,specificity_mean,specificity_ci_lower,specificity_ci_upper,PPV_mean,PPV_ci_lower,PPV_ci_upper,NPV_mean,NPV_ci_lower,NPV_ci_upper,accuracy_mean,accuracy_ci_lower,accuracy_ci_upper,f1_mean,f1_ci_lower,f1_ci_upper,false_alarm_rate_mean,false_alarm_rate_ci_lower,false_alarm_rate_ci_upper,mean_lead_time_mean,mean_lead_time_ci_lower,mean_lead_time_ci_upper,mean_net_lead_time_mean,mean_net_lead_time_ci_lower,mean_net_lead_time_ci_upper
0.3,0,0.8848101265822785,0.8739691281085852,0.8956511250559719,0.7102564102564102,0.6964486893399666,0.7240641311728537,0.7558205049660804,0.7464903491997873,0.7651506607323736,0.8591098450621697,0.8473410717540774,0.870878618370262,0.7980891719745223,0.7892200820860933,0.8069582618629514,0.8151662287120279,0.8072121587372317,0.8231202986868241,0.2897435897435897,0.27593586882714616,0.30355131066003327,17.935282236842106,17.65047863637777,18.220085837306442,2.851754145518179,2.4457539206774954,3.2577543703588625
0.3,1,0.8848101265822785,0.8739691281085852,0.8956511250559719,0.7341463414634146,0.713257588306786,0.7550350946200433,0.8652659478231929,0.8560977000041817,0.874434195642204,0.7683906451557287,0.7514133858067263,0.7853679045047312,0.8333333333333334,0.8240129963731574,0.8426536702935093,0.8748294458304052,0.8677451783907284,0.8819137132700821,0.2658536585365854,0.24496490537995677,0.28674241169321396,17.935282236842106,17.65047863637777,18.220085837306442,2.851754145518179,2.4457539206774954,3.2577543703588625
0.3,2,0.8848101265822785,0.8739691281085852,0.8956511250559719,0.817391304347826,0.7928573418602102,0.8419252668354419,0.9434375835727675,0.9363890855478348,0.9504860815977002,0.6748432487053176,0.6546176512247373,0.695068846185898,0.869607843137255,0.8608295333314677,0.8783861529430423,0.9130891856646091,0.906945071527752,0.9192332998014662,0.1826086956521739,0.15807473316455803,0.2071426581397898,17.935282236842106,17.65047863637777,18.220085837306442,2.851754145518179,2.4457539206774954,3.2577543703588625
0.3,3,0.8848101265822785,0.8739691281085852,0.8956511250559719,0.8500000000000002,0.8338417345514416,0.8661582654485588,0.9708448535633563,0.9678254129998823,0.9738642941268302,0.5682538857023982,0.5442872243181498,0.5922205470866466,0.8795698924731182,0.8701143157026121,0.8890254692436244,0.92577064684127,0.9195742129954693,0.9319670806870707,0.14999999999999997,0.13384173455144135,0.16615826544855858,17.935282236842106,17.65047863637777,18.220085837306442,2.851754145518179,2.4457539206774954,3.2577543703588625
0.35,0,0.8645569620253164,0.8559664917868423,0.8731474322637905,0.773076923076923,0.7497748273028559,0.79637901885099,0.7947823838317887,0.7776841426149546,0.8118806250486228,0.8492461559005872,0.8401526072804646,0.8583397045207097,0.8191082802547772,0.8065471153286065,0.831669445180948,0.8280226214024538,0.8174391345871042,0.8386061082178033,0.22692307692307692,0.20362098114900987,0.25022517269714395,17.904803930168562,17.528544320998286,18.281063539338838,1.59935080688992,1.2051693476313894,1.9935322661484507
0.35,1,0.8645569620253164,0.8559664917868423,0.8731474322637905,0.7731707317073171,0.7546874812019921,0.791653982212642,0.8802847591005485,0.8717428619350115,0.8888266562660855,0.7478380146984798,0.7351450971416594,0.7605309322553001,0.8333333333333334,0.824902771346992,0.8417638953196748,0.8722844151776391,0.8658630823662528,0.8787057479890255,0.22682926829268296,0.208346017787358,0.24531251879800792,17.904803930168562,17.528544320998286,18.281063539338838,1.59935080688992,1.2051693476313894,1.9935322661484507
0.35,2,0.8645569620253164,0.8559664917868423,0.8731474322637905,0.8521739130434783,0.8361126644439488,0.8682351616430078,0.952613711186449,0.9476778832194893,0.9575495391534087,0.6473387096774192,0.6319180501703666,0.6627593691844719,0.8617647058823531,0.8540465313232222,0.869482880441484,0.9064073834080737,0.9009209033687205,0.9118938634474268,0.14782608695652172,0.13176483835699215,0.16388733555605128,17.904803930168562,17.528544320998286,18.281063539338838,1.59935080688992,1.2051693476313894,1.9935322661484507
0.35,3,0.8645569620253164,0.8559664917868423,0.8731474322637905,0.8500000000000002,0.8338417345514416,0.8661582654485588,0.9701960798608076,0.9672026572762809,0.9731895024453343,0.5273103707886315,0.5117963750526386,0.5428243665246244,0.8623655913978494,0.8552971222458465,0.8694340605498523,0.9142877124869214,0.9095298174583116,0.9190456075155312,0.14999999999999997,0.13384173455144135,0.16615826544855858,17.904803930168562,17.528544320998286,18.281063539338838,1.59935080688992,1.2051693476313894,1.9935322661484507
0.4,0,0.8341772151898734,0.8251725113959557,0.8431819189837911,0.8333333333333334,0.8203632379697312,0.8463034286969355,0.8354086246227597,0.82418079961991,0.8466364496256094,0.8322945095654957,0.8237574817587552,0.8408315373722361,0.8337579617834395,0.8247854387789214,0.8427304847879576,0.8347293767414528,0.8261439493525035,0.843314804130402,0.16666666666666669,0.15369657130306452,0.17963676203026885,17.52275977698772,17.186901558389742,17.858617995585696,0.1052119648569166,-0.43654267039412514,0.6469666001079584
0.4,1,0.8341772151898734,0.8251725113959557,0.8431819189837911,0.8317073170731708,0.814356790250744,0.8490578438955976,0.9052773664075036,0.8959030356289137,0.9146516971860934,0.7225331483194573,0.7087868082967523,0.7362794883421622,0.8333333333333333,0.8228185751563832,0.8438480915102833,0.8682433017357054,0.859917612121943,0.8765689913494679,0.16829268292682925,0.15094215610440245,0.18564320974925605,17.52275977698772,17.186901558389742,17.858617995585696,0.1052119648569166,-0.43654267039412514,0.6469666001079584
