model_key,threshold,mask_length,n_prog,n_detected,n_early,n_at_conv,n_late,n_missed,sensitivity,specificity,mean_lead_time,median_lead_time,mean_net_lead_time,median_net_lead_time,false_alarm_rate,n_ctrl,n_false_alarm
CN_MCI_seed281,0.3,1,119,110,32,73,5,9,0.9243697478991597,0.8518518518518519,33.38375,28.040000000000003,8.929181818181817,0.0,0.14814814814814814,378,56
CN_MCI_seed281,0.3,2,119,110,32,73,5,9,0.9243697478991597,0.8811188811188811,33.38375,28.040000000000003,8.929181818181817,0.0,0.11888111888111888,286,34
CN_MCI_seed281,0.3,3,119,110,32,73,5,9,0.9243697478991597,0.8894009216589862,33.38375,28.040000000000003,8.929181818181817,0.0,0.11059907834101383,217,24
CN_MCI_seed281,0.4,0,119,108,30,72,6,11,0.907563025210084,0.8326996197718631,32.461,26.665,8.073425925925925,0.0,0.16730038022813687,526,88
CN_MCI_seed281,0.4,1,119,108,30,72,6,11,0.907563025210084,0.8597883597883598,32.461,26.665,8.073425925925925,0.0,0.1402116402116402,378,53
CN_MCI_seed281,0.4,2,119,108,30,72,6,11,0.907563025210084,0.8916083916083917,32.461,26.665,8.073425925925925,0.0,0.10839160839160839,286,31
CN_MCI_seed281,0.4,3,119,108,30,72,6,11,0.907563025210084,0.9032258064516129,32.461,26.665,8.073425925925925,0.0,0.0967741935483871,217,21
CN_MCI_seed281,0.5,0,119,107,27,73,7,12,0.8991596638655462,0.8650190114068441,33.98703703703704,27.340000000000003,7.3942056074766365,0.0,0.13498098859315588,526,71
CN_MCI_seed281,0.5,1,119,107,27,73,7,12,0.8991596638655462,0.8756613756613757,33.98703703703704,27.340000000000003,7.3942056074766365,0.0,0.12433862433862433,378,47
CN_MCI_seed281,0.5,2,119,107,27,73,7,12,0.8991596638655462,0.9055944055944056,33.98703703703704,27.340000000000003,7.3942056074766365,0.0,0.0944055944055944,286,27
CN_MCI_seed281,0.5,3,119,107,27,73,7,12,0.8991596638655462,0.9262672811059908,33.98703703703704,27.340000000000003,7.3942056074766365,0.0,0.07373271889400922,217,16
CN_MCI_seed281,0.6,0,119,105,26,68,11,14,0.8823529411764706,0.8935361216730038,33.89692307692308,27.665000000000003,6.422761904761905,0.0,0.10646387832699619,526,56
CN_MCI_seed281,0.6,1,119,105,26,68,11,14,0.8823529411764706,0.9074074074074074,33.89692307692308,27.665000000000003,6.422761904761905,0.0,0.09259259259259259,378,35
CN_MCI_seed281,0.6,2,119,105,26,68,11,14,0.8823529411764706,0.9335664335664335,33.89692307692308,27.665000000000003,6.422761904761905,0.0,0.06643356643356643,286,19
CN_MCI_seed281,0.6,3,119,105,26,68,11,14,0.8823529411764706,0.9539170506912442,33.89692307692308,27.665000000000003,6.422761904761905,0.0,0.04608294930875576,217,10
CN_MCI_seed281,0.7,0,119,100,23,63,14,19,0.8403361344537815,0.9239543726235742,31.62826086956522,25.989999999999995,4.4033,0.0,0.07604562737642585,526,40
CN_MCI_seed281,0.7,1,119,100,23,63,14,19,0.8403361344537815,0.9365079365079365,31.62826086956522,25.989999999999995,4.4033,0.0,0.06349206349206349,378,24
CN_MCI_seed281,0.7,2,119,100,23,63,14,19,0.8403361344537815,0.951048951048951,31.62826086956522,25.989999999999995,4.4033,0.0,0.04895104895104895,286,14
CN_MCI_seed281,0.7,3,119,100,23,63,14,19,0.8403361344537815,0.9585253456221198,31.62826086956522,25.989999999999995,4.4033,0.0,0.041474654377880185,217,9
CN_MCI_seed654,0.3,0,119,109,32,71,6,10,0.9159663865546218,0.8136882129277566,32.844375,26.695,8.707522935779817,0.0,0.18631178707224336,526,98
CN_MCI_seed654,0.3,1,119,109,32,71,6,10,0.9159663865546218,0.8386243386243386,32.844375,26.695,8.707522935779817,0.0,0.16137566137566137,378,61
CN_MCI_seed654,0.3,2,119,109,32,71,6,10,0.9159663865546218,0.8741258741258742,32.844375,26.695,8.707522935779817,0.0,0.1258741258741259,286,36
CN_MCI_seed654,0.3,3,119,109,32,71,6,10,0.9159663865546218,0.880184331797235,32.844375,26.695,8.707522935779817,0.0,0.11981566820276497,217,26
CN_MCI_seed654,0.4,0,119,108,27,75,6,11,0.907563025210084,0.8384030418250951,35.1062962962963,28.740000000000002,7.833055555555556,0.0,0.16159695817490494,526,85
CN_MCI_seed654,0.4,1,119,108,27,75,6,11,0.907563025210084,0.8571428571428572,35.1062962962963,28.740000000000002,7.833055555555556,0.0,0.14285714285714285,378,54
