threshold,mask_length,sensitivity_mean,sensitivity_ci_lower,sensitivity_ci_upper,specificity_mean,specificity_ci_lower,specificity_ci_upper,PPV_mean,PPV_ci_lower,PPV_ci_upper,NPV_mean,NPV_ci_lower,NPV_ci_upper,accuracy_mean,accuracy_ci_lower,accuracy_ci_upper,f1_mean,f1_ci_lower,f1_ci_upper,false_alarm_rate_mean,false_alarm_rate_ci_lower,false_alarm_rate_ci_upper,mean_lead_time_mean,mean_lead_time_ci_lower,mean_lead_time_ci_upper,mean_net_lead_time_mean,mean_net_lead_time_ci_lower,mean_net_lead_time_ci_upper
0.45,1,0.9159663865546218,0.9159663865546218,0.9159663865546218,0.8417989417989418,0.8398443983185757,0.8437534852793078,0.6457563836575272,0.6429260839549542,0.6485866833601002,0.9695305025462421,0.9694619582372934,0.9695990468551907,0.8595573440643862,0.8580707898680515,0.8610438982607209,0.7574792518717113,0.7555331591496806,0.759425344593742,0.15820105820105818,0.15624651472069215,0.1601556016814242,33.504817540322584,33.33119358401269,33.67844149663248,8.765467889908257,8.680264380624136,8.850671399192377
0.45,2,0.9159663865546218,0.9159663865546218,0.9159663865546218,0.8825174825174825,0.8812258436440938,0.8838091213908712,0.7643849108637841,0.7624019723116803,0.766367849415888,0.9618901111659361,0.9618365006359694,0.9619437216959029,0.8923456790123458,0.8914335587215084,0.8932577993031833,0.8333362580796114,0.8321585928975747,0.8345139232616482,0.1174825174825175,0.11619087860912877,0.11877415635590624,33.504817540322584,33.33119358401269,33.67844149663248,8.765467889908257,8.680264380624136,8.850671399192377
0.45,3,0.9159663865546218,0.9159663865546218,0.9159663865546218,0.8912442396313363,0.8895418953097272,0.8929465839529453,0.822032353611301,0.8197388043837422,0.8243259028388598,0.9508355066164398,0.9507463033135833,0.9509247099192962,0.9,0.8989005692922941,0.9010994307077059,0.8664579776133563,0.865184798892082,0.8677311563346306,0.10875576036866359,0.10705341604705447,0.11045810469027272,33.504817540322584,33.33119358401269,33.67844149663248,8.765467889908257,8.680264380624136,8.850671399192377
0.5,0,0.9092436974789916,0.905441752667566,0.9130456422904172,0.8271863117870722,0.8254364292003025,0.828936194373842,0.5434626411845891,0.5411828397582139,0.5457424426109643,0.9757824386516779,0.9748131917397963,0.9767516855635595,0.8423255813953489,0.8410396005792878,0.8436115622114099,0.680292560910267,0.6782435313516914,0.6823415904688427,0.17281368821292778,0.17106380562615803,0.17456357079969753,33.88078828327771,33.477859490447756,34.28371707610766,8.48003697114331,8.35846522028277,8.60160872200385
0.5,1,0.9092436974789916,0.905441752667566,0.9130456422904172,0.8476190476190476,0.845790739606277,0.8494473556318182,0.6526132141623346,0.6504260466415074,0.6548003816831619,0.9673974582154568,0.9661230869682365,0.968671829462677,0.862374245472837,0.8613678435243707,0.8633806474213034,0.7598315865277914,0.7583271020552401,0.7613360710003426,0.15238095238095237,0.15055264436818178,0.15420926039372296,33.88078828327771,33.477859490447756,34.28371707610766,8.48003697114331,8.35846522028277,8.60160872200385
0.5,2,0.9092436974789916,0.905441752667566,0.9130456422904172,0.8842657342657343,0.8834747702227979,0.8850566983086707,0.7657453230018408,0.7642449626363655,0.7672456833673161,0.959049011167707,0.9574001665398477,0.9606978557955663,0.891604938271605,0.8903016378485937,0.8929082386946163,0.8313434313434312,0.8291139271087608,0.8335729355781017,0.11573426573426575,0.11494330169132931,0.11652522977720219,33.88078828327771,33.477859490447756,34.28371707610766,8.48003697114331,8.35846522028277,8.60160872200385
0.5,3,0.9092436974789916,0.905441752667566,0.9130456422904172,0.893548387096774,0.8925059183581573,0.8945908558353907,0.8240668873111622,0.8224701559841007,0.8256636186382237,0.9472474497731842,0.945147933333863,0.9493469662125054,0.8991071428571429,0.8975362003829774,0.9006780853313083,0.8645573209171348,0.8622825282019253,0.8668321136323442,0.1064516129032258,0.10540914416460911,0.10749408164184249,33.88078828327771,33.477859490447756,34.28371707610766,8.48003697114331,8.35846522028277,8.60160872200385
0.55,0,0.9,0.8940220873973151,0.9059779126026849,0.8382129277566541,0.8358617150763261,0.8405641404369821,0.5572643303049112,0.5541736390492473,0.560355021560575,0.9737266358099165,0.9722293562077725,0.9752239154120604,0.8496124031007751,0.8479590835452978,0.8512657226562524,0.6883053483915997,0.6854573335432883,0.6911533632399112,0.16178707224334601,0.15943585956301803,0.164138284923674,34.14474663206032,33.795686007799546,34.49380725632109,8.16317757861665,7.9315503996507335,8.394804757582568
0.55,1,0.9,0.8940220873973151,0.9059779126026849,0.8523809523809526,0.8504264089005865,0.8543354958613186,0.65747834568236,0.6552063567896893,0.6597503345750306,0.9643944722227623,0.9623893749050325,0.9663995695404921,0.8637826961770625,0.862597718829806,0.864967673524319,0.7598354968288253,0.757521028125547,0.7621499655321037,0.1476190476190476,0.14566450413868157,0.14957359109941362,34.14474663206032,33.795686007799546,34.49380725632109,8.16317757861665,7.9315503996507335,8.394804757582568
0.55,2,0.9,0.8940220873973151,0.9059779126026849,0.8856643356643357,0.8844561181314208,0.8868725531972506,0.766090121010773,0.7636893043090552,0.7684909377124908,0.9551392942683851,0.952560597763767,0.9577179907730031,0.8898765432098766,0.8878032661672184,0.8919498202525349,0.8276535767153248,0.8240851974818177,0.8312219559488319,0.11433566433566436,0.11312744680274953,0.1155438818685792,34.14474663206032,33.795686007799546,34.49380725632109,8.16317757861665,7.9315503996507335,8.394804757582568
