model_key,threshold,mask_length,n_prog,n_detected,n_early,n_at_conv,n_late,n_missed,sensitivity,specificity,mean_lead_time,median_lead_time,mean_net_lead_time,median_net_lead_time,false_alarm_rate,n_ctrl,n_false_alarm
pooled_MCI_AD_variant6,0.6,2,79,51,3,24,24,28,0.6455696202531646,0.9565217391304348,14.660000000000002,12.62,-10.548627450980392,0.0,0.043478260869565216,23,1
pooled_MCI_AD_variant6,0.6,3,79,51,3,24,24,28,0.6455696202531646,0.9285714285714286,14.660000000000002,12.62,-10.548627450980392,0.0,0.07142857142857142,14,1
pooled_MCI_AD_variant6,0.7,0,79,42,0,18,24,37,0.5316455696202531,0.9871794871794872,,,-14.721666666666668,-11.17,0.01282051282051282,78,1
pooled_MCI_AD_variant6,0.7,1,79,42,0,18,24,37,0.5316455696202531,1.0,,,-14.721666666666668,-11.17,0.0,41,0
pooled_MCI_AD_variant6,0.7,2,79,42,0,18,24,37,0.5316455696202531,1.0,,,-14.721666666666668,-11.17,0.0,23,0
pooled_MCI_AD_variant6,0.7,3,79,42,0,18,24,37,0.5316455696202531,1.0,,,-14.721666666666668,-11.17,0.0,14,0
pooled_MCI_AD_variant7,0.3,0,79,69,16,44,9,10,0.8734177215189873,0.6923076923076923,16.083125000000003,15.045000000000002,0.7049275362318842,0.0,0.3076923076923077,78,24
pooled_MCI_AD_variant7,0.3,1,79,69,16,44,9,10,0.8734177215189873,0.7317073170731707,16.083125000000003,15.045000000000002,0.7049275362318842,0.0,0.2682926829268293,41,11
pooled_MCI_AD_variant7,0.3,2,79,69,16,44,9,10,0.8734177215189873,0.8260869565217391,16.083125000000003,15.045000000000002,0.7049275362318842,0.0,0.17391304347826086,23,4
pooled_MCI_AD_variant7,0.3,3,79,69,16,44,9,10,0.8734177215189873,0.8571428571428572,16.083125000000003,15.045000000000002,0.7049275362318842,0.0,0.14285714285714285,14,2
pooled_MCI_AD_variant7,0.4,0,79,61,12,34,15,18,0.7721518987341772,0.782051282051282,16.22666666666667,15.9,-0.7411475409836064,0.0,0.21794871794871795,78,17
pooled_MCI_AD_variant7,0.4,1,79,61,12,34,15,18,0.7721518987341772,0.7560975609756098,16.22666666666667,15.9,-0.7411475409836064,0.0,0.24390243902439024,41,10
pooled_MCI_AD_variant7,0.4,2,79,61,12,34,15,18,0.7721518987341772,0.8695652173913043,16.22666666666667,15.9,-0.7411475409836064,0.0,0.13043478260869565,23,3
pooled_MCI_AD_variant7,0.4,3,79,61,12,34,15,18,0.7721518987341772,0.8571428571428572,16.22666666666667,15.9,-0.7411475409836064,0.0,0.14285714285714285,14,2
pooled_MCI_AD_variant7,0.5,0,79,56,10,22,24,23,0.7088607594936709,0.8717948717948718,14.089999999999998,12.649999999999999,-5.54357142857143,0.0,0.1282051282051282,78,10
pooled_MCI_AD_variant7,0.5,1,79,56,10,22,24,23,0.7088607594936709,0.9024390243902439,14.089999999999998,12.649999999999999,-5.54357142857143,0.0,0.0975609756097561,41,4
pooled_MCI_AD_variant7,0.5,2,79,56,10,22,24,23,0.7088607594936709,0.9130434782608696,14.089999999999998,12.649999999999999,-5.54357142857143,0.0,0.08695652173913043,23,2
