threshold,mask_length,sensitivity_mean,sensitivity_ci_lower,sensitivity_ci_upper,specificity_mean,specificity_ci_lower,specificity_ci_upper,PPV_mean,PPV_ci_lower,PPV_ci_upper,NPV_mean,NPV_ci_lower,NPV_ci_upper,accuracy_mean,accuracy_ci_lower,accuracy_ci_upper,f1_mean,f1_ci_lower,f1_ci_upper,false_alarm_rate_mean,false_alarm_rate_ci_lower,false_alarm_rate_ci_upper,mean_lead_time_mean,mean_lead_time_ci_lower,mean_lead_time_ci_upper,mean_net_lead_time_mean,mean_net_lead_time_ci_lower,mean_net_lead_time_ci_upper
0.7,1,0.8386554621848739,0.8339136038889481,0.8433973204807996,0.9351851851851851,0.9305281666042446,0.9398422037661256,0.8032327457053159,0.7922290439420678,0.8142364474685639,0.9484941195137738,0.9472381599022125,0.9497500791253352,0.9120724346076459,0.909270730155969,0.9148741390593227,0.8204435406504139,0.8161085805002886,0.8247785008005393,0.06481481481481481,0.060157796233874385,0.06947183339575523,30.063985375494077,28.61405558965562,31.513915161332534,3.8395176104957436,3.375793738703843,4.303241482287644
0.7,2,0.8386554621848739,0.8339136038889481,0.8433973204807996,0.9503496503496504,0.9445973843247024,0.9561019163745983,0.875830582794296,0.8635306658612714,0.8881304997273207,0.934035656012418,0.9325022339013685,0.9355690781234675,0.9175308641975309,0.9143932057507488,0.9206685226443131,0.8567092971032471,0.8523715179658752,0.8610470762406189,0.04965034965034965,0.04389808362540169,0.05540261567529761,30.063985375494077,28.61405558965562,31.513915161332534,3.8395176104957436,3.375793738703843,4.303241482287644
0.7,3,0.8386554621848739,0.8339136038889481,0.8433973204807996,0.9649769585253456,0.9600138146014626,0.9699401024492286,0.9294581284837047,0.920123657085647,0.9387925998817623,0.9160282059667436,0.9140310795983011,0.9180253323351861,0.9202380952380953,0.9178210140592643,0.9226551764169263,0.8816452407753322,0.8785415796094798,0.8847489019411847,0.035023041474654376,0.030059897550771444,0.03998618539853731,30.063985375494077,28.61405558965562,31.513915161332534,3.8395176104957436,3.375793738703843,4.303241482287644
0.75,0,0.8201680672268907,0.811117628306869,0.8292185061469125,0.9395437262357413,0.9350194882219498,0.9440679642495329,0.7547590006876124,0.741167645487898,0.7683503558873267,0.9585079342053898,0.9565932868751088,0.9604225815356708,0.9175193798449612,0.9142627180043962,0.9207760416855263,0.7859033486886379,0.7790157156840988,0.792790981693177,0.060456273764258564,0.05593203575046699,0.06498051177805014,26.419277774706377,25.199733728218654,27.6388218211941,1.1375861732961572,0.49933072825960956,1.7758416183327048
0.75,1,0.8201680672268907,0.811117628306869,0.8292185061469125,0.9515873015873015,0.9468624175923237,0.9563121855822794,0.8425073446972666,0.8297030246684708,0.8553116647260625,0.9438651278507061,0.941291809233073,0.9464384464683392,0.9201207243460765,0.9166576326393069,0.9235838160528461,0.8310260792835733,0.8243750267599803,0.8376771318071663,0.04841269841269841,0.04368781441772055,0.05313758240767626,26.419277774706377,25.199733728218654,27.6388218211941,1.1375861732961572,0.49933072825960956,1.7758416183327048
0.75,2,0.8201680672268907,0.811117628306869,0.8292185061469125,0.9643356643356643,0.9596488362085144,0.9690224924628142,0.9056478101916987,0.8944784490746714,0.916817171308726,0.9280179316731763,0.924707840102303,0.9313280232440495,0.9219753086419752,0.918141508893999,0.9258091083899513,0.8606751274679993,0.8540174142789481,0.8673328406570506,0.03566433566433567,0.030977507537185672,0.040351163791485664,26.419277774706377,25.199733728218654,27.6388218211941,1.1375861732961572,0.49933072825960956,1.7758416183327048
0.75,3,0.8201680672268907,0.811117628306869,0.8292185061469125,0.9778801843317974,0.973540040874428,0.9822203277891667,0.9532760115788926,0.9445805424173208,0.9619714807404645,0.9084250417616664,0.9042695032196091,0.9125805803037237,0.9220238095238095,0.9180344260584378,0.9260131929891812,0.8816425228553877,0.8754207867807866,0.8878642589299888,0.022119815668202765,0.017779672210833368,0.026459959125572162,26.419277774706377,25.199733728218654,27.6388218211941,1.1375861732961572,0.49933072825960956,1.7758416183327048
0.8,0,0.7890756302521009,0.77758212477816,0.8005691357260418,0.9551330798479087,0.9519792485689759,0.9582869111268416,0.7995210606538913,0.789584802957112,0.8094573183506706,0.9524370231151815,0.9500835481307351,0.9547904980996279,0.9244961240310076,0.922758171374708,0.9262340766873072,0.7940563404094945,0.7893809248586212,0.7987317559603677,0.044866920152091254,0.041713088873158395,0.04802075143102411,24.076898626373627,22.694535258671973,25.45926199407528,-1.4697004983760085,-1.8209009055846501,-1.1185000911673668
0.8,1,0.7890756302521009,0.77758212477816,0.8005691357260418,0.9653439153439155,0.9627506134818011,0.9679372172060299,0.8777879633335255,0.8707798766339706,0.8847960500330804,0.9356708009246473,0.9325216004154641,0.9388200014338305,0.9231388329979879,0.9213694795982755,0.9249081863977003,0.8309132880693408,0.8260202958655801,0.8358062802731016,0.03465608465608465,0.032062782793970304,0.03724938651819899,24.076898626373627,22.694535258671973,25.45926199407528,-1.4697004983760085,-1.8209009055846501,-1.1185000911673668
0.8,2,0.7890756302521009,0.77758212477816,0.8005691357260418,0.975174825174825,0.9717473143221005,0.9786023360275495,0.9299570872284265,0.9213702179058278,0.9385439565510252,0.9174779127768155,0.913517263580904,0.9214385619727269,0.9204938271604938,0.9177574662879813,0.9232301880330063,0.8535793784834855,0.8478349502899833,0.8593238066769877,0.024825174825174826,0.021397663972450274,0.02825268567789938,24.076898626373627,22.694535258671973,25.45926199407528,-1.4697004983760085,-1.8209009055846501,-1.1185000911673668
0.8,3,0.7890756302521009,0.77758212477816,0.8005691357260418,0.988479262672811,0.9852755670458062,0.9916829582998159,0.9742359826809445,0.9673013224723885,0.9811706428895004,0.8953032608949678,0.8903569035444862,0.9002496182454495,0.9178571428571429,0.914351584871509,0.9213627008427768,0.8717972712355992,0.865558830853767,0.8780357116174315,0.01152073732718894,0.008317041700184089,0.014724432954193793,24.076898626373627,22.694535258671973,25.45926199407528,-1.4697004983760085,-1.8209009055846501,-1.1185000911673668
0.85,0,0.7378151260504202,0.7245839696633386,0.7510462824375018,0.9703422053231938,0.9677617979131579,0.9729226127332298,0.8494525063729877,0.8390776503505639,0.8598273623954116,0.9424117205093527,0.9397417570148351,0.9450816840038704,0.9274418604651162,0.9251154336354057,0.9297682872948267,0.7894976666087301,0.7819941953195755,0.7970011378978847,0.029657794676806088,0.027077387266770114,0.03223820208684206,20.737022727272723,19.911061081254555,21.56298437329089,-4.198674575112436,-4.624174329062449,-3.7731748211624234
0.85,1,0.7378151260504202,0.7245839696633386,0.7510462824375018,0.9769841269841271,0.9740185728483778,0.9799496811198763,0.9101117577523951,0.8999592477124323,0.9202642677923578,0.922126788156687,0.9185718995457255,0.9256816767676486,0.919718309859155,0.9165034036963696,0.9229332160219405,0.8147680549369734,0.80651047720137,0.8230256326725767,0.023015873015873014,0.02005031888012371,0.025981427151622317,20.737022727272723,19.911061081254555,21.56298437329089,-4.198674575112436,-4.624174329062449,-3.7731748211624234
0.85,2,0.7378151260504202,0.7245839696633386,0.7510462824375018,0.982867132867133,0.9806770526025443,0.9850572131317217,0.9472314350212759,0.9409139098377263,0.9535489602048256,0.9001386820284519,0.8956415400455153,0.9046358240113885,0.9108641975308641,0.9070078590834357,0.9147205359782925,0.8293716101141358,0.8208585624868924,0.8378846577413793,0.01713286713286713,0.01494278686827848,0.01932294739745578,20.737022727272723,19.911061081254555,21.56298437329089,-4.198674575112436,-4.624174329062449,-3.7731748211624234
0.85,3,0.7378151260504202,0.7245839696633386,0.7510462824375018,0.9949308755760369,0.9938884068374202,0.9959733443146536,0.9876458161013592,0.9852189322972245,0.9900726999054938,0.8737989841457114,0.8682529114757574,0.8793450568156654,0.9038690476190476,0.8992643269528877,0.9084737682852075,0.8445211193905828,0.8358992516633668,0.8531429871177989,0.005069124423963134,0.004026655685346449,0.006111593162579819,20.737022727272723,19.911061081254555,21.56298437329089,-4.198674575112436,-4.624174329062449,-3.7731748211624234
0.9,0,0.6596638655462185,0.6448709829949959,0.674456748097441,0.9847908745247149,0.9832204885846814,0.9863612604647485,0.9078209416363098,0.9005936351733144,0.9150482480993052,0.9275060500417173,0.9246652764715422,0.9303468236118924,0.9248062015503876,0.9229763121269957,0.9266360909737795,0.7638296318958371,0.7556069546154981,0.7720523091761761,0.015209125475285171,0.013638739535251632,0.01677951141531871,15.196380952380952,13.464458199560775,16.92830370520113,-8.632106152435998,-8.968499800009724,-8.295712504862273
0.9,1,0.6596638655462185,0.6448709829949959,0.674456748097441,0.987830687830688,0.9865074556391858,0.98915392002219,0.9447182628336657,0.9390453246037693,0.950391201063562,0.9021806243229016,0.8983668704488222,0.9059943781969809,0.9092555331991952,0.9058325558771602,0.9126785105212302,0.7766842855915768,0.7663976044007872,0.7869709667823663,0.012169312169312168,0.01084607997781013,0.013492544360814207,15.196380952380952,13.464458199560775,16.92830370520113,-8.632106152435998,-8.968499800009724,-8.295712504862273
0.9,2,0.6596638655462185,0.6448709829949959,0.674456748097441,0.9874125874125875,0.9856637001105324,0.9891614747146427,0.9562376516650636,0.950395364159639,0.9620799391704882,0.8746222756530644,0.8698912905632701,0.8793532607428587,0.8911111111111112,0.8869105685702435,0.8953116536519788,0.780546312820715,0.7702426645860294,0.7908499610554005,0.012587412587412588,0.010838525285357446,0.01433629988946773,15.196380952380952,13.464458199560775,16.92830370520113,-8.632106152435998,-8.968499800009724,-8.295712504862273
0.9,3,0.6596638655462185,0.6448709829949959,0.674456748097441,0.9953917050691243,0.9953917050691242,0.9953917050691244,0.9874106060724601,0.9871337114926092,0.987687500652311,0.8421752132322646,0.836379579977608,0.8479708464869212,0.8764880952380952,0.8712489493345372,0.8817272411416532,0.7907652591045587,0.7800743186391418,0.8014561995699757,0.004608294930875576,0.004608294930875576,0.004608294930875576,15.196380952380952,13.464458199560775,16.92830370520113,-8.632106152435998,-8.968499800009724,-8.295712504862273
0.95,0,0.5268907563025209,0.515537849459791,0.5382436631452509,0.999619771863118,0.9990463479942211,1.000193195732015,0.9968742368742369,0.9921595393369981,1.0015889344114757,0.9032898999629191,0.9011910488021191,0.9053887511237191,0.9124031007751938,0.910295523606298,0.9145106779440897,0.6892658624768329,0.6796501716923652,0.6988815532613005,0.00038022813688212925,-0.000193195732014754,0.0009536520057790125,14.104500000000002,13.595877969949838,14.613122030050166,-13.783213432676865,-14.548280443813676,-13.018146421540054
0.95,1,0.5268907563025209,0.515537849459791,0.5382436631452509,1.0,1.0,1.0,1.0,1.0,1.0,0.8703809795169674,0.8676623573518544,0.8730996016820803,0.8867203219315896,0.8840020202931894,0.8894386235699897,0.6900224194377349,0.6803724342038178,0.699672404671652,0.0,0.0,0.0,14.104500000000002,13.595877969949838,14.613122030050166,-13.783213432676865,-14.548280443813676,-13.018146421540054
0.95,2,0.5268907563025209,0.515537849459791,0.5382436631452509,1.0,1.0,1.0,1.0,1.0,1.0,0.8355474035428871,0.8322324347810529,0.8388623723047214,0.8609876543209877,0.8576518619400374,0.864323446701938,0.6900224194377349,0.6803724342038178,0.699672404671652,0.0,0.0,0.0,14.104500000000002,13.595877969949838,14.613122030050166,-13.783213432676865,-14.548280443813676,-13.018146421540054
0.95,3,0.5268907563025209,0.515537849459791,0.5382436631452509,1.0,1.0,1.0,1.0,1.0,1.0,0.7940336153984573,0.7900826922538062,0.7979845385431084,0.8324404761904762,0.8284196550170094,0.836461297363943,0.6900224194377349,0.6803724342038178,0.699672404671652,0.0,0.0,0.0,14.104500000000002,13.595877969949838,14.613122030050166,-13.783213432676865,-14.548280443813676,-13.018146421540054
